1,3022.06,1142.12,1534.09,1252.53,2706.22,1176.02,2276.26,2035.11,1880.64
Type:medium#Total,1,CalcCorrect,1,PostprocCorrect,1,GreedyCorrect,0
2,3022.06,2849.77,3845.77,2877.07,2866.85,2843.73,186.511,1000.12,181.673
Type:medium#Total,2,CalcCorrect,2,PostprocCorrect,2,GreedyCorrect,1
3,3022.06,1994.24,1503.05,1998.7,-13051.3,2012.21,1316.42,103568,1028.78
Type:medium#Total,3,CalcCorrect,3,PostprocCorrect,3,GreedyCorrect,1
4,3022.06,2838.76,2061.43,2877.07,2839,2841.18,186.511,1179.56,184.274
Type:medium#Total,4,CalcCorrect,4,PostprocCorrect,4,GreedyCorrect,2
5,3022.06,2217.75,1705.08,2252,-66878.5,2231.04,990.582,450401,805.849
Type:medium#Total,5,CalcCorrect,5,PostprocCorrect,5,GreedyCorrect,2
6,3022.06,1072.79,1439.93,1064.34,-4552.58,1071.5,2518.35,48806.8,1987.13
Type:medium#Total,6,CalcCorrect,6,PostprocCorrect,6,GreedyCorrect,3
7,3022.06,1145.61,826.156,1253.64,2706.66,1179.45,2274.83,2032.29,1877.15
Type:medium#Total,7,CalcCorrect,7,PostprocCorrect,7,GreedyCorrect,4
8,3022.06,2004.62,1457.14,1997.93,-58652.4,2017.87,1317.41,397396,1023.01
Type:medium#Total,8,CalcCorrect,8,PostprocCorrect,8,GreedyCorrect,4
9,3022.06,2840.85,2174.69,2877.07,2993.45,2843.53,186.511,184.337,181.874
Type:medium#Total,9,CalcCorrect,9,PostprocCorrect,9,GreedyCorrect,5
10,3022.06,2000.11,1489.38,1998.32,-4787.56,2011.66,1316.91,50320.9,1029.34
Type:medium#Total,10,CalcCorrect,10,PostprocCorrect,10,GreedyCorrect,5
11,3022.06,1148.83,1508.99,1253.64,2707.27,1183.02,2274.83,2028.34,1873.51
Type:medium#Total,11,CalcCorrect,11,PostprocCorrect,11,GreedyCorrect,5
12,3022.06,1996.06,2596.63,2000.32,2840,2014.78,1314.33,1173.12,1026.16
Type:medium#Total,12,CalcCorrect,12,PostprocCorrect,12,GreedyCorrect,5
13,3022.06,1145.1,1531.15,1252.53,2706.59,1176.86,2276.26,2032.75,1879.79
Type:medium#Total,13,CalcCorrect,13,PostprocCorrect,13,GreedyCorrect,5
14,3022.06,2001.3,1433.27,1998.32,-83590.4,2019.67,1316.91,558083,1021.18
Type:medium#Total,14,CalcCorrect,14,PostprocCorrect,14,GreedyCorrect,5
15,3022.06,1047.86,784.758,1038.11,2693.24,1044.44,2552.08,2118.77,2014.69
Type:medium#Total,15,CalcCorrect,15,PostprocCorrect,15,GreedyCorrect,6
16,3022.06,1293.76,979.406,1226.31,-802.206,1282.91,2309.99,24641.5,1771.75
Type:medium#Total,16,CalcCorrect,16,PostprocCorrect,16,GreedyCorrect,6
17,3022.06,1043.22,787.608,1045.7,-2339.62,1043.98,2542.32,34547.7,2015.16
Type:medium#Total,17,CalcCorrect,17,PostprocCorrect,17,GreedyCorrect,6
18,3022.06,1046.29,801.322,1048.03,-1081.85,1046.99,2539.32,26443.3,2012.09
Type:medium#Total,18,CalcCorrect,18,PostprocCorrect,18,GreedyCorrect,6
19,3022.06,2377.37,1763.09,2395.49,-30717.6,2374.86,805.997,217400,659.329
Type:medium#Total,19,CalcCorrect,19,PostprocCorrect,19,GreedyCorrect,6
20,3022.06,2028.29,2656.2,2019.89,2846.84,2036.91,1289.16,1129.03,1003.62
Type:medium#Total,20,CalcCorrect,20,PostprocCorrect,20,GreedyCorrect,6
21,3022.06,1051.25,803.055,1045.7,-2207.46,1051.34,2542.32,33696.2,2007.66
Type:medium#Total,21,CalcCorrect,21,PostprocCorrect,21,GreedyCorrect,6
