inpro_10000.csv,CalcRepair,810.494
inpro_10000.csv,CalcRepair_Postproc,796.706
inpro_10000.csv,GreedyRepair,1549.98
inpro_10000.csv,ExactRepair_Cplex,796.706
inpro_20000.csv,CalcRepair,2038.1
inpro_20000.csv,CalcRepair_Postproc,1845.31
inpro_20000.csv,GreedyRepair,5047.3
inpro_20000.csv,ExactRepair_Cplex,1791.3
inpro_30000.csv,CalcRepair,3300.1
inpro_30000.csv,CalcRepair_Postproc,2922.18
inpro_30000.csv,GreedyRepair,8061.59
inpro_30000.csv,ExactRepair_Cplex,2783.21
inpro_40000.csv,CalcRepair,4357.45
inpro_40000.csv,CalcRepair_Postproc,3826.6
inpro_40000.csv,GreedyRepair,7850.3
inpro_40000.csv,ExactRepair_Cplex,3635.55
inpro_50000.csv,CalcRepair,7188.77
inpro_50000.csv,CalcRepair_Postproc,6495.85
inpro_50000.csv,GreedyRepair,18993.5
inpro_50000.csv,ExactRepair_Cplex,6229.13
inpro_60000.csv,CalcRepair,12921.5
inpro_60000.csv,CalcRepair_Postproc,11985.7
inpro_60000.csv,GreedyRepair,22941.5
inpro_60000.csv,ExactRepair_Cplex,11627.9
inpro_70000.csv,CalcRepair,18571.3
inpro_70000.csv,CalcRepair_Postproc,16615.3
inpro_70000.csv,GreedyRepair,40152.9
inpro_80000.csv,CalcRepair,27703.2
inpro_80000.csv,CalcRepair_Postproc,23995.7
inpro_80000.csv,GreedyRepair,63908.2
inpro_90000.csv,CalcRepair,37457.6
inpro_90000.csv,CalcRepair_Postproc,31950.7
inpro_90000.csv,GreedyRepair,99124.6
inpro_100000.csv,CalcRepair,46655.4
inpro_100000.csv,CalcRepair_Postproc,39966.2
inpro_100000.csv,GreedyRepair,99695
