1,2985.32,2168.13,1936.36,2203.27,2855.68,2174.9,1006,835.334,825.61
Type:small#Total,1,CalcRepair,1,PostprocRepair,1,GreedyRepair,1
2,2985.32,2591.53,2344.93,2679.19,2924.2,2598.77,393.793,393.793,393.793
Type:small#Total,2,CalcRepair,2,PostprocRepair,2,GreedyRepair,2
3,2985.32,781.335,862.581,996.725,-15173.9,821.89,2558.06,117008,2203.98
Type:small#Total,3,CalcRepair,2,PostprocRepair,3,GreedyRepair,3
4,2985.32,194.952,218.323,664.576,797.642,244.466,2985.32,14096.2,2792.23
Type:small#Total,4,CalcRepair,2,PostprocRepair,3,GreedyRepair,3
6,2985.32,2318.98,2088.87,2467.32,2881.52,2331.24,666.338,668.822,666.338
Type:small#Total,5,CalcRepair,3,PostprocRepair,4,GreedyRepair,4
7,2985.32,2616.54,2347.83,2635.24,1556.9,2623.33,450.327,9203.94,368.778
Type:small#Total,6,CalcRepair,4,PostprocRepair,5,GreedyRepair,4
8,2985.32,1088.35,1205.88,1206.96,2664.2,1123.26,2287.62,2069.12,1896.97
Type:small#Total,7,CalcRepair,4,PostprocRepair,6,GreedyRepair,4
9,2985.32,1714.61,1891.4,1815.17,1293,1737.99,1505.23,10904.4,1270.71
Type:small#Total,8,CalcRepair,5,PostprocRepair,7,GreedyRepair,5
10,2985.32,2985.32,2710.14,2985.32,2985.32,2985.32,0,0,0
Type:small#Total,9,CalcRepair,6,PostprocRepair,8,GreedyRepair,6
11,2985.32,781.335,699.105,996.725,-11738,821.89,2558.06,94869,2203.98
Type:small#Total,10,CalcRepair,7,PostprocRepair,9,GreedyRepair,6
13,2985.32,2305.8,2063.72,2457.07,2877.62,2318.31,679.515,693.967,679.515
Type:small#Total,11,CalcRepair,8,PostprocRepair,10,GreedyRepair,7
14,2985.32,30.5524,34.2153,664.576,2525.1,84.8624,2985.32,2965.43,2954.83
Type:small#Total,12,CalcRepair,8,PostprocRepair,10,GreedyRepair,7
15,2985.32,781.335,869.639,996.725,2621.32,821.89,2558.06,2345.43,2203.98
Type:small#Total,13,CalcRepair,8,PostprocRepair,11,GreedyRepair,7
16,2985.32,114.643,126.228,667.336,2080.07,163.42,2981.77,5832.95,2874.8
Type:small#Total,14,CalcRepair,8,PostprocRepair,11,GreedyRepair,7
19,2985.32,181.839,200.281,664.576,716.31,231.712,2985.32,14620.2,2805.23
Type:small#Total,15,CalcRepair,8,PostprocRepair,11,GreedyRepair,7
20,2985.32,115.416,128.261,677.06,-4021.58,168.225,2969.26,45148.6,2869.9
Type:small#Total,16,CalcRepair,8,PostprocRepair,11,GreedyRepair,8
23,2985.32,1088.35,1205.81,1206.96,-54638.4,1123.26,2287.62,371296,1896.97
Type:small#Total,17,CalcRepair,8,PostprocRepair,12,GreedyRepair,9
24,2985.32,2591.53,2879.83,2679.19,2924.2,2598.77,393.793,393.793,393.793
Type:small#Total,18,CalcRepair,9,PostprocRepair,13,GreedyRepair,9
25,2985.32,2305.8,2064.45,2457.07,2879.86,2318.31,679.515,679.515,679.515
Type:small#Total,19,CalcRepair,10,PostprocRepair,14,GreedyRepair,10
27,2985.32,114.682,103.241,669.538,-1690.25,164.658,2978.94,30126.8,2873.54
Type:small#Total,20,CalcRepair,11,PostprocRepair,15,GreedyRepair,10
29,2985.32,191.783,212.783,664.576,1270.06,239.597,2985.32,11052.2,2797.19
Type:small#Total,21,CalcRepair,11,PostprocRepair,15,GreedyRepair,10
30,2985.32,1105.97,1230.23,920.617,1813.08,909.588,2655.96,7553.23,2114.64
Type:small#Total,22,CalcRepair,12,PostprocRepair,16,GreedyRepair,10
31,2985.32,930.697,835.699,1054.53,-17038.9,946.345,2483.7,129025,2077.2
Type:small#Total,23,CalcRepair,13,PostprocRepair,17,GreedyRepair,10
33,2985.32,2685.85,2975.64,2752.51,2938.32,2691.36,299.473,302.865,299.473
Type:small#Total,24,CalcRepair,14,PostprocRepair,18,GreedyRepair,11
36,2985.32,1429.12,1583.56,1305.28,-14452.9,1314.69,2161.14,112362,1701.94
Type:small#Total,25,CalcRepair,15,PostprocRepair,19,GreedyRepair,12
37,2985.32,2410.83,2652.68,2538.72,2895.69,2421.4,574.488,577.498,574.488
Type:small#Total,26,CalcRepair,16,PostprocRepair,20,GreedyRepair,12
38,2985.32,1450.33,1316.38,1313.53,-13767.8,1344.38,2150.53,107948,1671.7
Type:small#Total,27,CalcRepair,16,PostprocRepair,21,GreedyRepair,12
39,2985.32,2320.05,2078.08,2468.15,1873.6,2332.29,665.274,7163.28,665.274
Type:small#Total,28,CalcRepair,17,PostprocRepair,22,GreedyRepair,12
40,2985.32,1727.51,1934.7,1883.62,2396.65,1695.94,1417.19,3793.09,1313.55
Type:small#Total,29,CalcRepair,18,PostprocRepair,23,GreedyRepair,12
41,2985.32,2410.83,2170.49,2538.72,2171.55,2421.4,574.488,5243.48,574.488
Type:small#Total,30,CalcRepair,19,PostprocRepair,24,GreedyRepair,13
42,2985.32,2010.49,1816.41,2082.77,872.057,1972.89,1161,13616.7,1031.4
Type:small#Total,31,CalcRepair,20,PostprocRepair,25,GreedyRepair,13
44,2985.32,188.619,170.468,664.576,2211.39,230.439,2985.32,4986.76,2806.52
Type:small#Total,32,CalcRepair,21,PostprocRepair,26,GreedyRepair,14
45,2985.32,2010.49,2211.82,2082.77,-1533.8,1972.89,1161,29118.7,1031.4
Type:small#Total,33,CalcRepair,22,PostprocRepair,27,GreedyRepair,15
46,2985.32,222.75,246.19,672.12,279.361,271.126,2975.62,17435.7,2765.07
Type:small#Total,34,CalcRepair,22,PostprocRepair,27,GreedyRepair,15
48,2985.32,1088.35,1209.27,1206.96,-5718.99,1123.26,2287.62,56085.8,1896.97
Type:small#Total,35,CalcRepair,23,PostprocRepair,28,GreedyRepair,16
49,2985.32,2596.76,2342.94,2683.26,2924.87,2603.91,388.559,389.477,388.559
Type:small#Total,36,CalcRepair,24,PostprocRepair,29,GreedyRepair,17
50,2985.32,1714.61,1890.24,1815.17,-8160.79,1737.99,1505.23,71819.4,1270.71
Type:small#Total,37,CalcRepair,25,PostprocRepair,30,GreedyRepair,18
51,2985.32,1373.13,1230.65,1195.56,2156.45,1282.04,2302.28,5340.8,1735.2
Type:small#Total,38,CalcRepair,25,PostprocRepair,31,GreedyRepair,19
52,2985.32,2591.53,2325.6,2679.19,2924.2,2598.77,393.793,393.793,393.793
Type:small#Total,39,CalcRepair,26,PostprocRepair,32,GreedyRepair,20
53,2985.32,115.416,103.692,677.06,-1948.31,168.225,2969.26,31789.6,2869.9
Type:small#Total,40,CalcRepair,27,PostprocRepair,33,GreedyRepair,20
54,2985.32,2305.8,2094.77,2457.07,2879.86,2318.31,679.515,679.515,679.515
Type:small#Total,41,CalcRepair,28,PostprocRepair,34,GreedyRepair,21
55,2985.32,1669.23,1505.69,1512.92,1458.77,1600.63,1894.04,9836.27,1410.65
Type:small#Total,42,CalcRepair,29,PostprocRepair,35,GreedyRepair,21
56,2985.32,928.506,1035.66,1029.01,-15392.8,923.432,2516.53,118418,2100.54
Type:small#Total,43,CalcRepair,30,PostprocRepair,36,GreedyRepair,22
57,2985.32,2305.8,2076.46,2457.07,2879.86,2318.31,679.515,679.515,679.515
Type:small#Total,44,CalcRepair,31,PostprocRepair,37,GreedyRepair,23
59,2985.32,2305.8,2563.09,2457.07,2879.86,2318.31,679.515,679.515,679.515
Type:small#Total,45,CalcRepair,32,PostprocRepair,38,GreedyRepair,23
60,2985.32,183.508,166.817,665.082,905.059,235.063,2984.67,13404.1,2801.81
Type:small#Total,46,CalcRepair,33,PostprocRepair,39,GreedyRepair,24
61,2985.32,138.276,124.749,665.082,2535.22,190.664,2984.67,2900.19,2847.04
