hospital_5000.csv,constr,0.71023
hospital_10000.csv,constr,2.14062
hospital_15000.csv,constr,4.57328
hospital_20000.csv,constr,7.89792
hospital_25000.csv,constr,11.3416
hospital_30000.csv,constr,17.4371
hospital_35000.csv,constr,23.9382
hospital_40000.csv,constr,36.6499
hospital_45000.csv,constr,47.5235
hospital_50000.csv,constr,63.5677
hospital_55000.csv,constr,72.4249
hospital_60000.csv,constr,86.5286
hospital_65000.csv,constr,106.756
hospital_70000.csv,constr,120.372
hospital_80000.csv,constr,154.581
hospital_90000.csv,constr,195.521
hospital_100000.csv,constr,243.865
