hospital_5000.csv,CalcRepair,1808.17
hospital_5000.csv,CalcRepair_Postproc,1546.79
hospital_5000.csv,GreedyRepair,6186.94
hospital_5000.csv,ExactRepair_Cplex,1499.56
hospital_10000.csv,CalcRepair,4048.66
hospital_10000.csv,CalcRepair_Postproc,3358.36
hospital_10000.csv,GreedyRepair,15658.8
hospital_10000.csv,ExactRepair_Cplex,3279.66
hospital_15000.csv,CalcRepair,6714.52
hospital_15000.csv,CalcRepair_Postproc,5501.01
hospital_15000.csv,GreedyRepair,17105.2
hospital_15000.csv,ExactRepair_Cplex,5432.19
hospital_20000.csv,CalcRepair,9433.22
hospital_20000.csv,CalcRepair_Postproc,7717.27
hospital_20000.csv,GreedyRepair,31063.7
hospital_20000.csv,ExactRepair_Cplex,7591.86
hospital_25000.csv,CalcRepair,12333.1
hospital_25000.csv,CalcRepair_Postproc,10093.3
hospital_25000.csv,GreedyRepair,33118.2
hospital_25000.csv,ExactRepair_Cplex,9969.16
hospital_30000.csv,CalcRepair,15465.9
hospital_30000.csv,CalcRepair_Postproc,12700.8
hospital_30000.csv,GreedyRepair,44221.3
hospital_30000.csv,ExactRepair_Cplex,12521.2
hospital_35000.csv,CalcRepair,18471.9
hospital_35000.csv,CalcRepair_Postproc,15369.7
hospital_35000.csv,GreedyRepair,46104.5
hospital_35000.csv,ExactRepair_Cplex,15192.5
hospital_40000.csv,CalcRepair,21487.4
hospital_40000.csv,CalcRepair_Postproc,18244.6
hospital_40000.csv,GreedyRepair,46442.8
hospital_40000.csv,ExactRepair_Cplex,18049.3
hospital_45000.csv,CalcRepair,24529.8
hospital_45000.csv,CalcRepair_Postproc,20980
hospital_45000.csv,GreedyRepair,56960.6
hospital_45000.csv,ExactRepair_Cplex,20774.7
hospital_50000.csv,CalcRepair,27381
hospital_50000.csv,CalcRepair_Postproc,23462.7
hospital_50000.csv,GreedyRepair,65272.1
hospital_50000.csv,ExactRepair_Cplex,23282.6
hospital_55000.csv,CalcRepair,30397.4
hospital_55000.csv,CalcRepair_Postproc,26259.5
hospital_55000.csv,GreedyRepair,58854.2
hospital_55000.csv,ExactRepair_Cplex,26045.2
hospital_60000.csv,CalcRepair,33418.4
hospital_60000.csv,CalcRepair_Postproc,29036.7
hospital_60000.csv,GreedyRepair,75217.3
hospital_65000.csv,CalcRepair,36447
hospital_65000.csv,CalcRepair_Postproc,31941.4
hospital_65000.csv,GreedyRepair,89608.5
hospital_65000.csv,ExactRepair_Cplex,31675.7
hospital_70000.csv,CalcRepair,39457
hospital_70000.csv,CalcRepair_Postproc,34628.7
hospital_70000.csv,GreedyRepair,94320
hospital_80000.csv,CalcRepair,45429.9
hospital_80000.csv,CalcRepair_Postproc,40203.7
hospital_80000.csv,GreedyRepair,81099.5
hospital_90000.csv,CalcRepair,51364.2
hospital_90000.csv,CalcRepair_Postproc,45795.9
hospital_90000.csv,GreedyRepair,106975
hospital_100000.csv,CalcRepair,57254.2
hospital_100000.csv,CalcRepair_Postproc,51438.3
hospital_100000.csv,GreedyRepair,118706
