1,2985.32,2168.13,1595.31,2203.27,2855.68,2174.9,1006,835.334,825.61
Type:medium#Total,1,CalcRepair,1,PostprocRepair,1,GreedyRepair,1
2,2985.32,2591.53,1978.77,2679.19,2924.2,2598.77,393.793,393.793,393.793
Type:medium#Total,2,CalcRepair,2,PostprocRepair,2,GreedyRepair,2
3,2985.32,781.335,560.948,996.725,-15173.9,821.89,2558.06,117008,2203.98
Type:medium#Total,3,CalcRepair,3,PostprocRepair,3,GreedyRepair,2
4,2985.32,194.952,149.899,664.576,797.642,244.466,2985.32,14096.2,2792.23
Type:medium#Total,4,CalcRepair,4,PostprocRepair,4,GreedyRepair,3
6,2985.32,2318.98,1711.99,2467.32,2881.52,2331.24,666.338,668.822,666.338
Type:medium#Total,5,CalcRepair,5,PostprocRepair,5,GreedyRepair,4
7,2985.32,2616.54,3415.73,2635.24,1556.9,2623.33,450.327,9203.94,368.778
Type:medium#Total,6,CalcRepair,6,PostprocRepair,6,GreedyRepair,5
8,2985.32,1088.35,781.624,1206.96,2664.2,1123.26,2287.62,2069.12,1896.97
Type:medium#Total,7,CalcRepair,7,PostprocRepair,7,GreedyRepair,6
9,2985.32,1714.61,1249.06,1815.17,1293,1737.99,1505.23,10904.4,1270.71
Type:medium#Total,8,CalcRepair,8,PostprocRepair,8,GreedyRepair,7
10,2985.32,2985.32,2246.73,2985.32,2985.32,2985.32,0,0,0
Type:medium#Total,9,CalcRepair,9,PostprocRepair,9,GreedyRepair,8
11,2985.32,781.335,570.409,996.725,-11738,821.89,2558.06,94869,2203.98
Type:medium#Total,10,CalcRepair,10,PostprocRepair,10,GreedyRepair,8
13,2985.32,2305.8,3152.05,2457.07,2877.62,2318.31,679.515,693.967,679.515
Type:medium#Total,11,CalcRepair,11,PostprocRepair,11,GreedyRepair,9
14,2985.32,30.5524,41.0486,664.576,2525.1,84.8624,2985.32,2965.43,2954.83
Type:medium#Total,12,CalcRepair,11,PostprocRepair,11,GreedyRepair,9
