2000,OPTTRepair,2.2133
4000,OPTTRepair,11.1667
6000,OPTTRepair,28.283
8000,OPTTRepair,61.7939
10000,OPTTRepair,100.724
10398,OPTTRepair,128.846
2000,OPTTRepair_PP,3.98706
4000,OPTTRepair_PP,19.4481
6000,OPTTRepair_PP,54.2833
8000,OPTTRepair_PP,101.899
10000,OPTTRepair_PP,167.011
10398,OPTTRepair_PP,188.504
2000,OPTTRepair_E,2.6141
4000,OPTTRepair_E,26.1411
6000,OPTTRepair_E,155.572
8000,OPTTRepair_E,465.162
10000,OPTTRepair_E,931.44
10398,OPTTRepair_E,1625.36
