2000,OPTTRepair,587.304
4000,OPTTRepair,1709.04
6000,OPTTRepair,2754.36
8000,OPTTRepair,4165.67
10000,OPTTRepair,5301.42
10398,OPTTRepair,5570.2
2000,OPTTRepair_PP,573.762
4000,OPTTRepair_PP,1570.2
6000,OPTTRepair_PP,2615.52
8000,OPTTRepair_PP,4027.35
10000,OPTTRepair_PP,5162.6
10398,OPTTRepair_PP,5431.38
2000,OPTTRepair_E,492.499
4000,OPTTRepair_E,1279.9
6000,OPTTRepair_E,2094.56
8000,OPTTRepair_E,2956.01
10000,OPTTRepair_E,3808.38
10398,OPTTRepair_E,4040.88
